version,stop_id,group,src,entry_time,entry_px,stop_px,stop_dist_pct,year,stopped,censored,max_R,bars_to_exit
V2,S1,BASE_S1,0.236-7,2019-07-06 12:50,11401.43,11186.43,1.8857,2019,1,0,1.2259,103
V2,S1,BASE_S1,0.236-7,2019-07-15 02:05,9993.95,9805.49,1.8857,2019,1,0,5.8689,467
V2,S1,BASE_S1,0.236-7,2019-07-08 15:50,11853.02,11629.50,1.8857,2019,1,0,5.7896,643
V2,S1,BASE_S1,0.236-7,2019-07-14 13:50,10619.41,10419.16,1.8857,2019,1,0,0.4599,23
V2,S1,BASE_S1,0.236-7,2019-07-08 08:45,11411.44,11196.25,1.8857,2019,1,0,8.0657,1004
V2,S1,BASE_S1,0.236-7,2019-07-14 01:20,11349.91,11135.88,1.8857,2019,1,0,0.4770,69
V2,S1,BASE_S1,0.236-7,2019-07-06 18:25,11537.71,11320.14,1.8857,2019,1,0,0.0328,31
V2,S1,BASE_S1,0.236-7,2019-07-12 13:35,11666.03,11446.04,1.8857,2019,1,0,0.0965,22
V2,S1,BASE_S1,0.236-7,2019-07-14 13:40,10628.01,10427.59,1.8857,2019,1,0,0.4166,25
V2,S1,BASE_S1,0.236-7,2019-07-12 03:10,11284.98,11072.18,1.8857,2019,1,0,2.8196,475
V2,S1,BASE_S1,0.236-7,2019-07-07 09:40,11204.35,10993.07,1.8857,2019,1,0,9.1949,1859
V2,S1,BASE_S1,0.236-7,2019-07-07 13:25,11311.60,11098.29,1.8857,2019,1,0,8.6049,1240
V2,S1,BASE_S1,0.236-8,2019-07-16 09:35,10684.45,10502.30,1.7048,2019,1,0,0.4148,39
V2,S1,BASE_S1,0.236-8,2019-07-24 11:45,9698.42,9533.08,1.7048,2019,1,0,1.4430,55
V2,S1,BASE_S1,0.236-8,2019-07-20 22:20,10898.89,10713.09,1.7048,2019,1,0,0.9155,17
V2,S1,BASE_S1,0.236-8,2019-07-24 00:50,9715.98,9550.34,1.7048,2019,1,0,1.3344,186
V2,S1,BASE_S1,0.236-8,2019-07-19 05:50,10488.40,10309.59,1.7048,2019,1,0,1.5733,31
V2,S1,BASE_S1,0.236-8,2019-07-21 18:10,10413.07,10235.55,1.7048,2019,1,0,1.5214,246
V2,S1,BASE_S1,0.236-8,2019-07-24 12:50,9745.51,9579.37,1.7048,2019,1,0,1.1526,42
V2,S1,BASE_S1,0.236-8,2019-07-22 21:10,10354.33,10177.81,1.7048,2019,1,0,0.2247,99
V2,S1,BASE_S1,0.236-8,2019-07-22 19:20,10320.27,10144.33,1.7048,2019,1,0,0.0168,4
V2,S1,BASE_S1,0.236-8,2019-07-23 10:35,9936.41,9767.01,1.7048,2019,1,0,1.7212,161
V2,S1,BASE_S1,0.236-8,2019-07-23 18:50,10088.82,9916.83,1.7048,2019,1,0,0.8091,53
V2,S1,BASE_S1,0.236-8,2019-07-18 15:15,10409.00,10231.55,1.7048,2019,1,0,2.1358,211
V2,S1,BASE_S1,0.236-8,2019-07-21 22:15,10593.93,10413.32,1.7048,2019,1,0,0.4941,141
V2,S1,BASE_S1,0.236-8,2019-07-22 18:25,10283.81,10108.49,1.7048,2019,1,0,0.2656,15
V2,S1,BASE_S1,0.236-8,2019-07-21 04:00,10577.36,10397.04,1.7048,2019,1,0,0.9351,125
V2,S1,BASE_S1,0.236-8,2019-07-20 12:15,10558.85,10378.84,1.7048,2019,1,0,2.8340,314
V2,S1,BASE_S1,0.236-8,2019-07-20 13:00,10518.37,10339.05,1.7048,2019,1,0,3.0707,310
V2,S1,BASE_S1,0.236-8,2019-07-16 04:10,10662.71,10480.93,1.7048,2019,1,0,0.7893,40
V2,S1,BASE_S1,0.236-8,2019-07-22 15:10,10261.98,10087.03,1.7048,2019,1,0,0.9604,183
V2,S1,BASE_S1,0.236-8,2019-07-23 02:45,10270.93,10095.83,1.7048,2019,1,0,0.2430,44
V2,S1,BASE_S1,0.236-9,2019-08-12 05:20,11437.95,11277.48,1.4030,2019,1,0,0.0130,80
V2,S1,BASE_S1,0.236-9,2019-08-12 10:15,11355.21,11195.90,1.4030,2019,1,0,0.7458,328
V2,S1,BASE_S1,0.236-9,2019-08-09 07:45,11865.29,11698.82,1.4030,2019,1,0,0.7191,332
V2,S1,BASE_S1,0.236-9,2019-08-04 03:15,10796.94,10645.46,1.4030,2019,1,0,0.0000,15
V2,S1,BASE_S1,0.236-9,2019-08-12 01:30,11524.57,11362.88,1.4030,2019,1,0,0.0000,64
V2,S1,BASE_S1,0.236-9,2019-08-10 08:25,11854.09,11687.78,1.4030,2019,1,0,0.3023,36
V2,S1,BASE_S1,0.236-9,2019-08-10 20:35,11372.08,11212.53,1.4030,2019,1,0,0.5824,151
V2,S1,BASE_S1,0.236-9,2019-08-11 00:45,11422.42,11262.17,1.4030,2019,1,0,0.2294,101
V2,S1,BASE_S1,0.236-9,2019-08-10 05:00,11804.27,11638.66,1.4030,2019,1,0,0.6044,77
V2,S1,BASE_S1,0.236-9,2019-08-09 13:00,11772.01,11606.85,1.4030,2019,1,0,1.2896,269
V2,S1,BASE_S1,0.236-9,2019-08-04 00:15,10866.86,10714.40,1.4030,2019,1,0,0.1977,41
V2,S1,BASE_S1,0.236-9,2019-08-08 17:55,11594.36,11431.69,1.4030,2019,1,0,2.8625,498
V2,S1,BASE_S1,0.236-9,2019-08-12 14:15,11395.52,11235.64,1.4030,2019,1,0,0.4911,243
V2,S1,BASE_S1,0.236-9,2019-08-07 20:25,11875.00,11708.40,1.4030,2019,1,0,0.6067,2
V2,S1,BASE_S1,0.236-9,2019-08-12 00:30,11500.41,11339.06,1.4030,2019,1,0,0.2410,94
V2,S1,BASE_S1,0.236-9,2019-08-07 19:45,11784.10,11618.77,1.4030,2019,1,0,1.1612,11
V2,S1,BASE_S1,0.236-9,2019-08-06 10:45,11849.20,11682.96,1.4030,2019,1,0,0.0000,0
V2,S1,BASE_S1,0.236-9,2019-08-08 07:30,11853.06,11686.76,1.4030,2019,1,0,0.7333,77
V2,S1,BASE_S1,0.236-9,2019-08-10 07:30,11853.91,11687.60,1.4030,2019,1,0,0.3034,47
V2,S1,BASE_S1,0.236-9,2019-08-07 17:25,11674.98,11511.18,1.4030,2019,1,0,2.4697,792
V2,S1,BASE_S1,0.236-10,2019-12-02 04:50,7340.31,7196.28,1.9621,2019,1,0,0.2426,15
V2,S1,BASE_S1,0.236-10,2019-11-26 09:30,7138.49,6998.42,1.9621,2019,1,0,0.5819,282
V2,S1,BASE_S1,0.236-10,2019-11-30 07:45,7743.56,7591.62,1.9621,2019,1,0,0.4373,76
V2,S1,BASE_S1,0.236-10,2019-11-26 11:05,7155.03,7014.64,1.9621,2019,1,0,0.4628,263
V2,S1,BASE_S1,0.236-10,2019-12-04 15:40,7454.31,7308.05,1.9621,2019,1,0,0.3099,62
V2,S1,BASE_S1,0.236-10,2019-11-28 08:45,7479.00,7332.25,1.9621,2019,1,0,2.5281,792
V2,S1,BASE_S1,0.236-10,2019-11-29 12:05,7454.74,7308.47,1.9621,2019,1,0,2.7022,466
V2,S1,BASE_S1,0.236-10,2019-11-28 11:50,7464.82,7318.35,1.9621,2019,1,0,2.6298,756
V2,S1,BASE_S1,0.236-10,2019-11-29 12:50,7602.74,7453.56,1.9621,2019,1,0,1.6575,347
V2,S1,BASE_S1,0.236-10,2019-11-30 06:05,7749.08,7597.03,1.9621,2019,1,0,0.4007,96
V2,S1,BASE_S1,0.236-10,2019-11-28 14:05,7464.61,7318.14,1.9621,2019,1,0,2.6313,729
V2,S1,BASE_S1,0.236-10,2019-12-05 02:00,7219.61,7077.95,1.9621,2019,1,0,3.0382,2758
V2,S1,BASE_S1,0.236-10,2019-11-30 22:30,7537.29,7389.40,1.9621,2019,1,0,0.1536,34
V2,S1,BASE_S1,0.236-10,2019-11-28 09:15,7475.81,7329.12,1.9621,2019,1,0,2.5510,786
V2,S1,BASE_S1,0.236-10,2019-11-29 11:20,7525.26,7377.60,1.9621,2019,1,0,2.1993,458
V2,S1,BASE_S1,0.236-10,2019-12-05 11:50,7378.60,7233.82,1.9621,2019,1,0,1.8746,1477
V2,S1,BASE_S1,0.236-10,2019-12-04 00:40,7164.41,7023.83,1.9621,2019,1,0,4.1657,3064
V2,S1,BASE_S1,0.236-10,2019-11-29 10:00,7565.28,7416.84,1.9621,2019,1,0,0.2339,25
V2,S1,BASE_S1,0.236-10,2019-12-04 04:00,7150.91,7010.60,1.9621,2019,1,0,4.2697,3126
V2,S1,BASE_S1,0.236-10,2019-12-01 07:00,7302.86,7159.57,1.9621,2019,1,0,1.2173,277
V2,S1,BASE_S1,0.236-11,2020-01-02 14:45,7154.86,7067.62,1.2193,2020,1,0,0.0000,24
V2,S1,BASE_S1,0.236-11,2020-01-07 17:35,7923.10,7826.49,1.2193,2020,1,0,5.5057,561
V2,S1,BASE_S1,0.236-11,2020-01-04 22:05,7352.34,7262.69,1.2193,2020,0,1,35.1108,17173
V2,S1,BASE_S1,0.236-11,2020-01-04 19:30,7317.90,7228.67,1.2193,2020,0,1,35.6620,17173
V2,S1,BASE_S1,0.236-11,2020-01-07 18:05,7926.35,7829.70,1.2193,2020,1,0,5.4698,555
V2,S1,BASE_S1,0.236-11,2020-01-03 23:15,7303.83,7214.77,1.2193,2020,0,1,35.8887,17198
V2,S1,BASE_S1,0.236-11,2020-01-08 02:25,8356.28,8254.39,1.2193,2020,1,0,0.1830,11
V2,S1,BASE_S1,0.236-11,2020-01-05 15:35,7464.47,7373.45,1.2193,2020,1,0,0.2146,71
V2,S1,BASE_S1,0.236-11,2020-01-09 23:45,7809.35,7714.13,1.2193,2020,1,0,0.4695,79
V2,S1,BASE_S1,0.236-11,2020-01-09 04:05,7961.07,7864.00,1.2193,2020,1,0,0.1776,71
V2,S1,BASE_S1,0.236-11,2020-01-06 23:40,7772.81,7678.03,1.2193,2020,1,0,7.1979,992
V2,S1,BASE_S1,0.236-11,2020-01-10 21:50,8067.38,7969.01,1.2193,2020,1,0,2.2259,315
V2,S1,BASE_S1,0.236-11,2020-01-05 09:25,7432.85,7342.22,1.2193,2020,1,0,0.5644,155
V2,S1,BASE_S1,0.236-11,2020-01-09 23:35,7829.04,7733.58,1.2193,2020,1,0,0.2621,80
V2,S1,BASE_S1,0.236-11,2020-01-07 04:40,7860.25,7764.41,1.2193,2020,1,0,1.0929,131
V2,S1,BASE_S1,0.236-11,2020-01-03 10:00,7349.30,7259.69,1.2193,2020,1,0,0.3426,49
V2,S1,BASE_S1,0.236-11,2020-01-03 08:40,7236.34,7148.11,1.2193,2020,0,1,36.9883,17198
V2,S1,BASE_S1,0.236-11,2020-01-08 10:25,8337.74,8236.08,1.2193,2020,1,0,0.3173,33
V2,S1,BASE_S1,0.236-11,2020-01-05 08:25,7452.00,7361.14,1.2193,2020,1,0,0.3522,157
V2,S1,BASE_S1,0.236-11,2020-01-03 04:45,7243.40,7155.08,1.2193,2020,1,0,0.0000,0
V2,S1,BASE_S1,0.236-12,2020-01-12 09:30,8158.15,8042.19,1.4214,2020,1,0,20.1955,16192
V2,S1,BASE_S1,0.236-12,2020-01-11 16:35,8130.00,8014.44,1.4214,2020,1,0,1.3529,87
V2,S1,BASE_S1,0.236-12,2020-01-09 16:10,7874.78,7762.85,1.4214,2020,1,0,1.1187,58
V2,S1,BASE_S1,0.236-12,2020-01-13 23:55,8117.20,8001.82,1.4214,2020,1,0,20.6523,15731
V2,S1,BASE_S1,0.236-12,2020-01-14 04:20,8519.33,8398.24,1.4214,2020,1,0,5.6126,2684
V2,S1,BASE_S1,0.236-12,2020-01-09 04:15,7930.08,7817.36,1.4214,2020,1,0,0.4279,146
V2,S1,BASE_S1,0.236-12,2020-01-10 22:30,8027.77,7913.66,1.4214,2020,1,0,21.6661,16665
V2,S1,BASE_S1,0.236-12,2020-01-09 05:35,7928.88,7816.18,1.4214,2020,1,0,0.4240,130
V2,S1,BASE_S1,0.236-12,2020-01-09 15:30,7902.62,7790.29,1.4214,2020,1,0,0.1548,20
V2,S1,BASE_S1,0.236-12,2020-01-12 17:10,8089.62,7974.64,1.4214,2020,1,0,20.9626,16142
V2,S1,BASE_S1,0.236-12,2020-01-13 21:40,8126.77,8011.26,1.4214,2020,1,0,20.5452,15758
V2,S1,BASE_S1,0.236-12,2020-01-15 01:45,8765.06,8640.47,1.4214,2020,1,0,0.5614,28
V2,S1,BASE_S1,0.236-12,2020-01-14 20:15,8724.67,8600.66,1.4214,2020,1,0,1.4138,98
V2,S1,BASE_S1,0.236-12,2020-01-08 12:40,8328.37,8209.99,1.4214,2020,1,0,0.7623,18
V2,S1,BASE_S1,0.236-12,2020-01-13 20:40,8134.65,8019.03,1.4214,2020,1,0,20.4571,15770
V2,S1,BASE_S1,0.236-12,2020-01-16 04:20,8662.02,8538.90,1.4214,2020,1,0,4.3612,944
V2,S1,BASE_S1,0.236-12,2020-01-16 16:25,8660.78,8537.68,1.4214,2020,1,0,4.3719,799
V2,S1,BASE_S1,0.236-12,2020-01-15 01:30,8758.92,8634.42,1.4214,2020,1,0,0.6111,31
V2,S1,BASE_S1,0.236-12,2020-01-09 20:45,7943.71,7830.80,1.4214,2020,1,0,0.0000,1
V2,S1,BASE_S1,0.236-12,2020-01-12 07:35,8094.22,7979.17,1.4214,2020,1,0,20.9107,16257
V2,S1,BASE_S1,0.236-13,2020-01-15 07:00,8680.82,8543.06,1.5870,2020,1,0,3.7612,1200
V2,S1,BASE_S1,0.236-13,2020-01-17 14:05,8831.12,8690.97,1.5870,2020,1,0,2.6248,539
V2,S1,BASE_S1,0.236-13,2020-01-17 04:25,8763.84,8624.76,1.5870,2020,1,0,3.1287,655
V2,S1,BASE_S1,0.236-13,2020-01-20 07:45,8671.96,8534.34,1.5870,2020,1,0,0.0796,64
V2,S1,BASE_S1,0.236-13,2020-01-21 04:30,8687.18,8549.32,1.5870,2020,1,0,0.0918,182
V2,S1,BASE_S1,0.236-13,2020-01-12 18:45,8126.68,7997.71,1.5870,2020,1,0,18.4023,16123
V2,S1,BASE_S1,0.236-13,2020-01-17 07:15,8896.83,8755.64,1.5870,2020,1,0,2.1400,621
V2,S1,BASE_S1,0.236-13,2020-01-17 06:45,8932.26,8790.51,1.5870,2020,1,0,0.7717,67
V2,S1,BASE_S1,0.236-13,2020-01-14 15:40,8708.65,8570.45,1.5870,2020,1,0,0.3716,4
V2,S1,BASE_S1,0.236-13,2020-01-20 02:45,8656.36,8518.99,1.5870,2020,1,0,0.6597,491
V2,S1,BASE_S1,0.236-13,2020-01-18 21:40,8922.37,8780.77,1.5870,2020,1,0,1.9535,160
V2,S1,BASE_S1,0.236-13,2020-01-15 15:00,8855.69,8715.15,1.5870,2020,1,0,0.0023,13
V2,S1,BASE_S1,0.236-13,2020-01-17 12:35,8850.72,8710.26,1.5870,2020,1,0,2.4794,557
V2,S1,BASE_S1,0.236-13,2020-01-22 11:35,8665.21,8527.69,1.5870,2020,1,0,0.3290,213
V2,S1,BASE_S1,0.236-13,2020-01-15 15:45,8769.33,8630.16,1.5870,2020,1,0,0.7694,117
V2,S1,BASE_S1,0.236-13,2020-01-13 00:25,8155.11,8025.69,1.5870,2020,1,0,18.1185,16013
V2,S1,BASE_S1,0.236-13,2020-01-21 06:55,8653.38,8516.05,1.5870,2020,1,0,0.1729,153
V2,S1,BASE_S1,0.236-13,2020-01-20 15:55,8672.12,8534.50,1.5870,2020,1,0,0.5440,333
V2,S1,BASE_S1,0.236-13,2020-01-15 19:35,8747.50,8608.68,1.5870,2020,1,0,0.9285,77
V2,S1,BASE_S1,0.236-13,2020-01-20 05:15,8660.40,8522.96,1.5870,2020,1,0,0.2445,95
V2,S1,BASE_S1,0.236-14,2020-01-28 05:00,9054.96,8946.47,1.1982,2020,1,0,0.1847,4
V2,S1,BASE_S1,0.236-14,2020-02-01 00:45,9383.77,9271.34,1.1982,2020,1,0,0.7183,305
V2,S1,BASE_S1,0.236-14,2020-01-26 00:10,8323.96,8224.22,1.1982,2020,1,0,21.8180,12182
V2,S1,BASE_S1,0.236-14,2020-01-27 06:55,8660.48,8556.71,1.1982,2020,1,0,0.1399,22
V2,S1,BASE_S1,0.236-14,2020-01-28 12:00,9081.34,8972.53,1.1982,2020,1,0,0.9802,36
V2,S1,BASE_S1,0.236-14,2020-01-29 04:05,9368.08,9255.83,1.1982,2020,1,0,0.5957,90
V2,S1,BASE_S1,0.236-14,2020-01-25 02:00,8286.27,8186.99,1.1982,2020,1,0,22.2969,12449
V2,S1,BASE_S1,0.236-14,2020-01-27 14:25,8741.35,8636.61,1.1982,2020,1,0,16.7911,8586
V2,S1,BASE_S1,0.236-14,2020-01-25 19:55,8363.62,8263.41,1.1982,2020,1,0,21.3188,12233
V2,S1,BASE_S1,0.236-14,2020-01-25 17:15,8347.33,8247.31,1.1982,2020,1,0,21.5232,12265
V2,S1,BASE_S1,0.236-14,2020-01-29 01:00,9331.33,9219.52,1.1982,2020,1,0,0.9267,127
V2,S1,BASE_S1,0.236-14,2020-02-01 00:00,9351.71,9239.66,1.1982,2020,1,0,1.0069,337
V2,S1,BASE_S1,0.236-14,2020-01-26 20:50,8580.13,8477.32,1.1982,2020,1,0,18.6748,9320
V2,S1,BASE_S1,0.236-14,2020-01-30 00:25,9272.23,9161.13,1.1982,2020,1,0,2.7523,908
V2,S1,BASE_S1,0.236-14,2020-01-30 03:15,9268.21,9157.16,1.1982,2020,1,0,2.7896,874
V2,S1,BASE_S1,0.236-14,2020-01-29 04:50,9338.59,9226.70,1.1982,2020,1,0,0.8611,81
V2,S1,BASE_S1,0.236-14,2020-01-29 21:05,9399.01,9286.39,1.1982,2020,1,0,0.4460,35
V2,S1,BASE_S1,0.236-14,2020-01-29 11:30,9282.02,9170.80,1.1982,2020,1,0,2.6613,1063
V2,S1,BASE_S1,0.236-14,2020-01-26 21:55,8593.84,8490.87,1.1982,2020,1,0,18.5119,9305
V2,S1,BASE_S1,0.236-14,2020-02-01 19:45,9371.97,9259.68,1.1982,2020,1,0,0.3386,77
V2,S1,BASE_S1,0.236-15,2020-02-19 20:00,10138.59,10021.49,1.1550,2020,1,0,0.1528,18
V2,S1,BASE_S1,0.236-15,2020-02-18 13:10,9647.42,9535.99,1.1550,2020,1,0,5.4079,321
V2,S1,BASE_S1,0.236-15,2020-02-18 19:30,10020.42,9904.69,1.1550,2020,1,0,1.9837,243
V2,S1,BASE_S1,0.236-15,2020-02-15 03:10,10260.18,10141.68,1.1550,2020,1,0,0.2263,152
V2,S1,BASE_S1,0.236-15,2020-02-15 12:15,10214.85,10096.87,1.1550,2020,1,0,0.3824,43
V2,S1,BASE_S1,0.236-15,2020-02-15 05:30,10240.00,10121.73,1.1550,2020,1,0,0.2890,124
V2,S1,BASE_S1,0.236-15,2020-02-19 03:30,10140.84,10023.72,1.1550,2020,1,0,0.2746,55
V2,S1,BASE_S1,0.236-15,2020-02-21 20:20,9619.20,9508.10,1.1550,2020,1,0,3.3376,837
V2,S1,BASE_S1,0.236-15,2020-02-17 16:25,9660.35,9548.78,1.1550,2020,1,0,5.2848,570
V2,S1,BASE_S1,0.236-15,2020-02-18 00:30,9642.23,9530.86,1.1550,2020,1,0,5.4574,473
V2,S1,BASE_S1,0.236-15,2020-02-23 05:50,9877.82,9763.73,1.1550,2020,1,0,0.9833,249
V2,S1,BASE_S1,0.236-15,2020-02-22 13:00,9649.02,9537.58,1.1550,2020,1,0,3.0597,636
V2,S1,BASE_S1,0.236-15,2020-02-17 13:10,9634.84,9523.56,1.1550,2020,1,0,0.0000,6
V2,S1,BASE_S1,0.236-15,2020-02-20 02:55,9581.60,9470.93,1.1550,2020,1,0,0.6181,164
V2,S1,BASE_S1,0.236-15,2020-02-19 20:10,10127.71,10010.74,1.1550,2020,1,0,0.2460,16
V2,S1,BASE_S1,0.236-15,2020-02-15 03:05,10244.74,10126.42,1.1550,2020,1,0,0.3572,153
V2,S1,BASE_S1,0.236-15,2020-02-19 05:55,10115.42,9998.59,1.1550,2020,1,0,1.1519,117
V2,S1,BASE_S1,0.236-15,2020-02-22 05:10,9629.84,9518.62,1.1550,2020,1,0,3.2382,730
V2,S1,BASE_S1,0.236-15,2020-02-18 04:30,9742.16,9629.64,1.1550,2020,1,0,0.6474,105
V2,S1,BASE_S1,0.236-15,2020-02-17 20:05,9692.44,9580.49,1.1550,2020,1,0,1.0948,208
V2,S1,BASE_S1,0.236-16,2020-03-19 10:35,5613.41,5402.05,3.7653,2020,0,1,21.0708,17250
V2,S1,BASE_S1,0.236-16,2020-03-23 17:05,6322.89,6084.81,3.7653,2020,1,0,2.6675,1278
V2,S1,BASE_S1,0.236-16,2020-03-22 16:40,6040.22,5812.79,3.7653,2020,1,0,0.2185,40
V2,S1,BASE_S1,0.236-16,2020-03-19 08:40,5404.18,5200.70,3.7653,2020,0,1,22.9148,17250
V2,S1,BASE_S1,0.236-16,2020-03-18 15:25,5251.26,5053.53,3.7653,2020,0,1,24.3555,17250
V2,S1,BASE_S1,0.236-16,2020-03-23 03:15,5890.73,5668.93,3.7653,2020,0,1,18.8286,17250
V2,S1,BASE_S1,0.236-16,2020-03-16 16:20,4993.88,4805.84,3.7653,2020,0,1,26.9796,17250
V2,S1,BASE_S1,0.236-16,2020-03-20 01:50,6126.13,5895.46,3.7653,2020,1,0,3.3549,223
V2,S1,BASE_S1,0.236-16,2020-03-21 04:10,6253.73,6018.26,3.7653,2020,1,0,0.0394,63
V2,S1,BASE_S1,0.236-16,2020-03-20 14:20,6647.19,6396.90,3.7653,2020,1,0,0.2690,25
V2,S1,BASE_S1,0.236-16,2020-03-21 20:55,6348.42,6109.38,3.7653,2020,1,0,0.4542,13
V2,S1,BASE_S1,0.236-16,2020-03-22 20:50,5871.92,5650.82,3.7653,2020,0,1,18.9740,17250
V2,S1,BASE_S1,0.236-16,2020-03-19 13:35,5732.42,5516.58,3.7653,2020,0,1,20.0820,17250
V2,S1,BASE_S1,0.236-16,2020-03-16 14:35,5050.58,4860.41,3.7653,2020,1,0,0.7857,60
V2,S1,BASE_S1,0.236-16,2020-03-21 06:05,6067.12,5838.67,3.7653,2020,1,0,1.7066,455
V2,S1,BASE_S1,0.236-16,2020-03-24 12:00,6733.16,6479.63,3.7653,2020,1,0,0.1256,38
V2,S1,BASE_S1,0.236-16,2020-03-16 21:50,4935.01,4749.19,3.7653,2020,0,1,27.6182,17250
V2,S1,BASE_S1,0.236-16,2020-03-25 07:25,6648.66,6398.32,3.7653,2020,1,0,1.2355,771
V2,S1,BASE_S1,0.236-16,2020-03-16 01:10,5262.11,5063.97,3.7653,2020,1,0,0.5192,58
V2,S1,BASE_S1,0.236-16,2020-03-23 19:50,6280.84,6044.35,3.7653,2020,1,0,2.8632,1417
V2,S1,BASE_S1,0.236-17,2020-03-25 12:45,6549.53,6403.33,2.2321,2020,1,0,2.0046,707
V2,S1,BASE_S1,0.236-17,2020-03-24 02:25,6572.56,6425.85,2.2321,2020,1,0,0.4052,21
V2,S1,BASE_S1,0.236-17,2020-03-20 01:35,6117.63,5981.08,2.2321,2020,1,0,5.7294,225
V2,S1,BASE_S1,0.236-17,2020-03-27 11:10,6661.51,6512.82,2.2321,2020,1,0,0.2589,150
V2,S1,BASE_S1,0.236-17,2020-03-20 00:55,6196.00,6057.70,2.2321,2020,1,0,0.2693,7
V2,S1,BASE_S1,0.236-17,2020-03-25 13:10,6588.47,6441.41,2.2321,2020,1,0,1.7280,702
V2,S1,BASE_S1,0.236-17,2020-03-21 17:15,6149.84,6012.57,2.2321,2020,1,0,2.2374,225
V2,S1,BASE_S1,0.236-17,2020-03-23 01:30,5891.65,5760.14,2.2321,2020,1,0,0.7725,88
V2,S1,BASE_S1,0.236-17,2020-03-21 12:15,6152.88,6015.54,2.2321,2020,1,0,2.2142,285
V2,S1,BASE_S1,0.236-17,2020-03-18 14:55,5293.21,5175.06,2.2321,2020,1,0,0.6499,16
V2,S1,BASE_S1,0.236-17,2020-03-21 18:35,6198.86,6060.49,2.2321,2020,1,0,1.8655,209
V2,S1,BASE_S1,0.236-17,2020-03-23 22:50,6400.54,6257.67,2.2321,2020,1,0,3.9016,1166
V2,S1,BASE_S1,0.236-17,2020-03-23 04:30,5925.50,5793.23,2.2321,2020,1,0,0.1088,49
V2,S1,BASE_S1,0.236-17,2020-03-19 06:35,5382.85,5262.70,2.2321,2020,0,1,38.9849,17250
V2,S1,BASE_S1,0.236-17,2020-03-22 09:25,6260.25,6120.51,2.2321,2020,1,0,0.3990,31
V2,S1,BASE_S1,0.236-17,2020-03-18 12:10,5102.54,4988.64,2.2321,2020,0,1,43.5876,17250
V2,S1,BASE_S1,0.236-17,2020-03-18 13:00,5112.12,4998.01,2.2321,2020,0,1,43.4220,17250
V2,S1,BASE_S1,0.236-17,2020-03-17 17:55,5362.12,5242.43,2.2321,2020,1,0,1.3608,150
V2,S1,BASE_S1,0.236-17,2020-03-25 04:10,6568.80,6422.17,2.2321,2020,1,0,2.6541,810
V2,S1,BASE_S1,0.236-17,2020-03-18 18:05,5223.44,5106.85,2.2321,2020,0,1,41.5418,17250
V2,S1,BASE_S1,0.236-18,2020-04-06 14:25,7084.79,6993.55,1.2879,2020,1,0,4.1087,1039
V2,S1,BASE_S1,0.236-18,2020-04-10 20:40,6908.35,6819.38,1.2879,2020,1,0,0.2650,32
V2,S1,BASE_S1,0.236-18,2020-04-07 21:10,7103.68,7012.19,1.2879,2020,1,0,3.4575,670
V2,S1,BASE_S1,0.236-18,2020-04-12 05:15,6812.52,6724.78,1.2879,2020,1,0,4.1542,230
V2,S1,BASE_S1,0.236-18,2020-04-06 08:15,7080.13,6988.95,1.2879,2020,1,0,4.1626,1113
V2,S1,BASE_S1,0.236-18,2020-04-10 05:25,6964.40,6874.71,1.2879,2020,1,0,0.3969,19
V2,S1,BASE_S1,0.236-18,2020-04-07 21:30,7142.62,7050.63,1.2879,2020,1,0,3.0154,666
V2,S1,BASE_S1,0.236-18,2020-04-03 00:55,6758.54,6671.50,1.2879,2020,1,0,3.3255,182
V2,S1,BASE_S1,0.236-18,2020-04-11 13:05,6876.63,6788.07,1.2879,2020,1,0,0.0000,44
V2,S1,BASE_S1,0.236-18,2020-04-03 08:30,6907.71,6818.75,1.2879,2020,1,0,1.5769,66
V2,S1,BASE_S1,0.236-18,2020-04-07 16:15,7369.91,7274.99,1.2879,2020,1,0,0.1626,45
V2,S1,BASE_S1,0.236-18,2020-04-11 01:05,6900.79,6811.92,1.2879,2020,1,0,0.4896,157
V2,S1,BASE_S1,0.236-18,2020-04-11 04:20,6920.67,6831.54,1.2879,2020,1,0,0.2169,64
V2,S1,BASE_S1,0.236-18,2020-04-08 01:45,7186.79,7094.23,1.2879,2020,1,0,2.5196,604
V2,S1,BASE_S1,0.236-18,2020-04-08 15:50,7283.54,7189.74,1.2879,2020,1,0,1.1349,241
V2,S1,BASE_S1,0.236-18,2020-04-08 20:10,7324.96,7230.62,1.2879,2020,1,0,0.6894,189
V2,S1,BASE_S1,0.236-18,2020-04-09 21:15,7289.62,7195.74,1.2879,2020,1,0,0.2703,76
V2,S1,BASE_S1,0.236-18,2020-04-07 09:20,7351.31,7256.63,1.2879,2020,1,0,1.1447,128
V2,S1,BASE_S1,0.236-18,2020-04-10 08:05,6923.17,6834.01,1.2879,2020,1,0,0.3426,66
V2,S1,BASE_S1,0.236-18,2020-04-09 11:15,7321.54,7227.25,1.2879,2020,1,0,0.0122,8
V2,S1,BASE_S1,0.236-19,2020-04-05 05:10,6768.45,6686.32,1.2134,2020,1,0,0.9149,145
V2,S1,BASE_S1,0.236-19,2020-04-12 23:25,7002.75,6917.78,1.2134,2020,1,0,0.0000,6
V2,S1,BASE_S1,0.236-19,2020-04-10 02:10,7269.77,7181.56,1.2134,2020,1,0,0.0227,20
