version,test,run,n_trades,blocked,sizing,pf,sum_pm,ret,cagr,mdd,mtm_mdd_close,wr,exp,worst,sharpe,sortino
V3,F1_taker,86,71,4,30%x10x,1.0706,82.0622,-31.4993,-5.4869,75.5323,77.4535,36.6197,0.3467,8.0000,0.0793,0.1609
V3,F1_taker,87,72,3,risk1%,1.2870,60.5289,12.4183,1.7614,13.2301,16.4002,36.1111,0.1960,7.0000,0.2390,0.7410
V3,F1_taker,87,72,3,30%x10x,1.0542,60.5289,-33.3793,-5.8785,70.2576,74.3986,36.1111,0.2522,7.0000,0.0603,0.1223
V3,F1_taker,88,73,2,risk1%,1.0869,-32.1814,3.0229,0.4452,19.1076,19.7884,34.2466,0.0624,9.0000,0.0973,0.2318
V3,F1_taker,88,73,2,30%x10x,0.9739,-32.1814,-50.8120,-10.0426,81.4537,82.6223,34.2466,-0.1323,9.0000,-0.0313,-0.0632
V3,F1_taker,89,71,4,risk1%,1.3246,-11.3705,14.5707,2.0497,15.6016,18.3950,35.2113,0.2262,11.0000,0.2705,0.8457
V3,F1_taker,89,71,4,30%x10x,0.9906,-11.3705,-46.7207,-8.9641,82.4257,83.6313,35.2113,-0.0480,11.0000,-0.0112,-0.0227
V3,F1_taker,90,72,3,risk1%,1.2482,-46.5354,11.2848,1.6077,14.6672,18.0063,34.7222,0.1751,11.0000,0.2436,0.6508
V3,F1_taker,90,72,3,30%x10x,0.9605,-46.5354,-51.4860,-10.2276,81.4910,84.3263,34.7222,-0.1939,11.0000,-0.0467,-0.0901
V3,F1_taker,91,72,3,risk1%,1.1416,185.6315,5.5990,0.8159,14.5793,16.1124,36.1111,0.0981,10.0000,0.1484,0.3683
V3,F1_taker,91,72,3,30%x10x,1.1716,185.6315,-3.3954,-0.5139,68.0981,69.3101,36.1111,0.7735,10.0000,0.1832,0.4039
V3,F1_taker,92,73,2,risk1%,1.1752,-40.1321,7.2266,1.0462,17.5640,20.5502,36.9863,0.1195,10.0000,0.1761,0.4567
V3,F1_taker,92,73,2,30%x10x,0.9656,-40.1321,-48.0788,-9.3140,80.4973,83.4753,36.9863,-0.1649,10.0000,-0.0420,-0.0811
V3,F1_taker,93,72,3,risk1%,1.2541,125.6199,10.9208,1.5580,14.7674,16.1962,36.1111,0.1750,5.0000,0.2223,0.6606
V3,F1_taker,93,72,3,30%x10x,1.1109,125.6199,-19.9194,-3.2592,76.1874,77.4558,36.1111,0.5234,5.0000,0.1229,0.2674
V3,F1_taker,94,71,4,risk1%,1.2981,37.7992,13.5448,1.9128,17.3560,18.4748,36.6197,0.2055,11.0000,0.2841,0.7675
V3,F1_taker,94,71,4,30%x10x,1.0321,37.7992,-39.9960,-7.3356,82.4291,83.6119,36.6197,0.1597,11.0000,0.0367,0.0716
V3,F1_taker,95,72,3,risk1%,1.1422,-35.9314,5.7103,0.8318,15.9056,20.0278,33.3333,0.1015,10.0000,0.1472,0.3756
V3,F1_taker,95,72,3,30%x10x,0.9696,-35.9314,-49.8184,-9.7739,79.5464,83.1233,33.3333,-0.1497,10.0000,-0.0361,-0.0705
V3,F1_taker,96,72,3,risk1%,1.0849,-112.2783,2.5098,0.3704,17.3723,19.5991,34.7222,0.0595,11.0000,0.0845,0.2235
V3,F1_taker,96,72,3,30%x10x,0.9101,-112.2783,-59.9729,-12.7660,84.8964,87.4441,34.7222,-0.4678,11.0000,-0.1135,-0.2133
V3,F1_taker,97,72,3,risk1%,1.4935,95.7430,23.9490,3.2544,12.9736,14.1311,37.5000,0.3317,5.0000,0.4105,1.2707
V3,F1_taker,97,72,3,30%x10x,1.0820,95.7430,-27.7083,-4.7245,73.3795,74.6176,37.5000,0.3989,5.0000,0.0937,0.1897
V3,F1_taker,98,73,2,risk1%,1.1301,-335.8866,4.8372,0.7071,20.8294,24.6339,31.5068,0.0971,7.0000,0.1218,0.3534
V3,F1_taker,98,73,2,30%x10x,0.7535,-335.8866,-79.4685,-21.0343,90.1186,91.9260,31.5068,-1.3804,7.0000,-0.3451,-0.5914
V3,F1_taker,99,72,3,risk1%,1.3022,105.2228,13.4025,1.8938,13.6571,16.5010,38.8889,0.1997,11.0000,0.2861,0.7692
V3,F1_taker,99,72,3,30%x10x,1.0921,105.2228,-26.4261,-4.4743,79.1431,80.6494,38.8889,0.4384,11.0000,0.1020,0.2063
V3,F1_taker,100,71,4,risk1%,1.6588,218.9413,30.2254,4.0180,8.0902,9.7766,42.2535,0.4074,5.0000,0.4854,1.6125
V3,F1_taker,100,71,4,30%x10x,1.2082,218.9413,7.2593,1.0508,58.6331,64.9197,42.2535,0.9251,5.0000,0.2183,0.4589
V3,F1_taker,101,72,3,risk1%,1.1809,-76.4601,7.8209,1.1295,15.8615,18.6931,34.7222,0.1274,11.0000,0.1921,0.4764
V3,F1_taker,101,72,3,30%x10x,0.9379,-76.4601,-56.1069,-11.5580,82.5704,83.2322,34.7222,-0.3186,11.0000,-0.0757,-0.1491
V3,F1_taker,102,73,2,risk1%,1.1588,116.8386,6.4828,0.9413,16.1867,17.5675,36.9863,0.1077,7.0000,0.1668,0.4135
V3,F1_taker,102,73,2,30%x10x,1.0979,116.8386,-26.1041,-4.4121,77.8132,80.5660,36.9863,0.4802,7.0000,0.1102,0.2278
V3,F1_taker,103,72,3,risk1%,1.2058,95.8850,8.6717,1.2482,14.6791,17.2338,37.5000,0.1378,10.0000,0.2092,0.5304
V3,F1_taker,103,72,3,30%x10x,1.0796,95.8850,-31.2216,-5.4299,77.4739,79.1877,37.5000,0.3995,10.0000,0.0900,0.1837
V3,F1_taker,104,72,3,risk1%,1.1361,119.6889,5.2252,0.7626,14.7912,17.3794,36.1111,0.0934,10.0000,0.1403,0.3527
V3,F1_taker,104,72,3,30%x10x,1.1089,119.6889,-19.3977,-3.1654,72.0204,73.7204,36.1111,0.4987,10.0000,0.1197,0.2567
V3,F1_taker,105,72,3,risk1%,1.0317,-81.8478,0.1799,0.0268,18.2070,21.7779,34.7222,0.0223,8.0000,0.0360,0.0830
V3,F1_taker,105,72,3,30%x10x,0.9293,-81.8478,-54.3949,-11.0517,82.3335,85.4070,34.7222,-0.3410,8.0000,-0.0849,-0.1680
V3,F1_taker,106,73,2,risk1%,1.0495,-309.0309,0.6647,0.0989,21.4449,24.5430,32.8767,0.0361,12.0000,0.0496,0.1332
V3,F1_taker,106,73,2,30%x10x,0.7677,-309.0309,-77.7892,-20.1028,90.0282,91.7963,32.8767,-1.2700,12.0000,-0.3160,-0.5492
V3,F1_taker,107,72,3,risk1%,0.9484,-171.6659,-3.9947,-0.6062,20.6659,23.7393,31.9444,-0.0380,12.0000,-0.0634,-0.1388
V3,F1_taker,107,72,3,30%x10x,0.8601,-171.6659,-65.5664,-14.7028,85.8797,88.2281,31.9444,-0.7153,12.0000,-0.1773,-0.3368
V3,F1_taker,108,71,4,risk1%,1.1215,-64.8130,4.5296,0.6630,15.3148,17.3170,33.8028,0.0865,8.0000,0.1253,0.3193
V3,F1_taker,108,71,4,30%x10x,0.9450,-64.8130,-53.3409,-10.7481,80.8506,83.5210,33.8028,-0.2739,8.0000,-0.0656,-0.1303
V3,F1_taker,109,71,4,risk1%,1.1750,-137.5114,7.1483,1.0352,17.2761,20.1490,35.2113,0.1221,12.0000,0.1740,0.4551
V3,F1_taker,109,71,4,30%x10x,0.8949,-137.5114,-66.0136,-14.8689,85.9448,88.5519,35.2113,-0.5810,12.0000,-0.1305,-0.2372
V3,F1_taker,110,74,1,risk1%,1.0419,-50.0912,0.6206,0.0923,18.1811,21.3109,33.7838,0.0296,11.0000,0.0466,0.1121
V3,F1_taker,110,74,1,30%x10x,0.9603,-50.0912,-54.2578,-11.0119,83.2870,85.4212,33.7838,-0.2031,11.0000,-0.0480,-0.0970
V3,F1_taker,111,72,3,risk1%,0.9730,-194.0078,-2.9032,-0.4385,20.2093,23.8329,30.5556,-0.0203,10.0000,-0.0321,-0.0734
V3,F1_taker,111,72,3,30%x10x,0.8457,-194.0078,-67.3137,-15.3628,85.4909,87.9319,30.5556,-0.8084,10.0000,-0.2030,-0.3868
V3,F1_taker,112,72,3,risk1%,1.3206,55.8107,14.2621,2.0086,16.8350,20.2078,38.8889,0.2134,12.0000,0.2865,0.8156
V3,F1_taker,112,72,3,30%x10x,1.0521,55.8107,-31.0186,-5.3883,80.5262,82.9394,38.8889,0.2325,12.0000,0.0578,0.1182
V3,F1_taker,113,71,4,risk1%,1.1614,-3.4859,6.5159,0.9460,15.5639,19.0580,35.2113,0.1123,11.0000,0.1650,0.4199
V3,F1_taker,113,71,4,30%x10x,0.9970,-3.4859,-44.6968,-8.4564,79.1353,81.5952,35.2113,-0.0147,11.0000,-0.0035,-0.0071
V3,F1_taker,114,74,1,risk1%,1.0141,-95.5018,-0.7001,-0.1047,18.4319,21.5104,33.7838,0.0102,11.0000,0.0167,0.0379
V3,F1_taker,114,74,1,30%x10x,0.9250,-95.5018,-60.3659,-12.8942,84.9642,87.5928,33.7838,-0.3872,11.0000,-0.0919,-0.1754
V3,F1_taker,115,72,3,risk1%,1.2080,43.0466,8.7150,1.2542,15.1277,18.4367,36.1111,0.1433,11.0000,0.1951,0.5413
V3,F1_taker,115,72,3,30%x10x,1.0367,43.0466,-38.1605,-6.9182,78.9580,81.0892,36.1111,0.1794,11.0000,0.0419,0.0869
V3,F1_taker,116,72,3,risk1%,1.3670,-10.3700,16.8227,2.3464,16.3479,19.7089,36.1111,0.2524,10.0000,0.2969,0.9556
V3,F1_taker,116,72,3,30%x10x,0.9911,-10.3700,-44.3376,-8.3680,79.6801,81.8175,36.1111,-0.0432,10.0000,-0.0107,-0.0208
V3,F1_taker,117,71,4,risk1%,1.1440,167.3191,5.6162,0.8184,15.4970,17.0023,36.6197,0.0987,10.0000,0.1505,0.3707
V3,F1_taker,117,71,4,30%x10x,1.1494,167.3191,-12.5726,-1.9842,74.2332,76.5955,36.6197,0.7070,10.0000,0.1595,0.3426
V3,F1_taker,118,71,4,risk1%,1.3241,100.5098,13.8201,1.9497,14.3977,17.7535,38.0282,0.2157,6.0000,0.2619,0.8235
V3,F1_taker,118,71,4,30%x10x,1.0920,100.5098,-23.5663,-3.9294,74.7986,77.3729,38.0282,0.4247,6.0000,0.1009,0.2146
V3,F1_taker,119,71,4,risk1%,1.1999,62.5648,8.2555,1.1902,15.9934,17.2715,36.6197,0.1380,10.0000,0.1906,0.5149
V3,F1_taker,119,71,4,30%x10x,1.0561,62.5648,-31.7319,-5.5349,71.4177,75.7968,36.6197,0.2644,10.0000,0.0633,0.1282
V3,F1_taker,120,71,4,risk1%,1.0860,-87.7556,2.7380,0.4037,19.2583,23.2736,32.3944,0.0630,11.0000,0.0895,0.2286
V3,F1_taker,120,71,4,30%x10x,0.9310,-87.7556,-59.2321,-12.5270,86.3203,87.4400,32.3944,-0.3708,11.0000,-0.0844,-0.1634
V3,F1_taker,121,71,4,risk1%,1.0825,-215.4609,2.4854,0.3669,21.0064,22.6571,32.3944,0.0602,12.0000,0.0843,0.2195
V3,F1_taker,121,71,4,30%x10x,0.8374,-215.4609,-72.1781,-17.3728,89.2051,91.0086,32.3944,-0.9104,12.0000,-0.2093,-0.3812
V3,F1_taker,122,72,3,risk1%,1.2605,0.0671,11.9501,1.6981,16.3891,18.8720,34.7222,0.1837,10.0000,0.2544,0.6846
V3,F1_taker,122,72,3,30%x10x,1.0001,0.0671,-45.1891,-8.5784,78.8456,81.1892,34.7222,0.0003,10.0000,0.0001,0.0001
V3,F1_taker,123,71,4,risk1%,1.1888,-97.0063,7.8785,1.1376,17.7065,19.2785,35.2113,0.1317,11.0000,0.1879,0.4921
V3,F1_taker,123,71,4,30%x10x,0.9225,-97.0063,-58.6806,-12.3515,84.6124,85.7661,35.2113,-0.4099,11.0000,-0.0967,-0.1839
V3,F1_taker,124,72,3,risk1%,1.2675,-143.8132,12.2026,1.7322,16.9516,18.4409,34.7222,0.1889,6.0000,0.2510,0.7051
V3,F1_taker,124,72,3,30%x10x,0.8903,-143.8132,-65.6573,-14.7364,86.8839,88.2017,34.7222,-0.5992,6.0000,-0.1389,-0.2578
V3,F1_taker,125,72,3,risk1%,1.2368,56.2542,10.0670,1.4410,15.0327,17.3078,37.5000,0.1579,11.0000,0.2270,0.6087
V3,F1_taker,125,72,3,30%x10x,1.0480,56.2542,-34.9057,-6.2033,80.6227,82.3084,37.5000,0.2344,11.0000,0.0554,0.1132
V3,F1_taker,126,72,3,risk1%,1.2262,-34.9270,9.9127,1.4198,16.3581,18.0302,36.1111,0.1567,11.0000,0.2225,0.5886
V3,F1_taker,126,72,3,30%x10x,0.9711,-34.9270,-51.1409,-10.1326,79.5043,82.0199,36.1111,-0.1455,11.0000,-0.0343,-0.0656
V3,F1_taker,127,72,3,risk1%,1.3781,189.2308,17.4479,2.4279,15.1017,16.5098,37.5000,0.2553,11.0000,0.3226,0.9747
V3,F1_taker,127,72,3,30%x10x,1.1752,189.2308,-0.1720,-0.0257,75.1206,78.1670,37.5000,0.7885,11.0000,0.1902,0.4199
V3,F1_taker,128,71,4,risk1%,1.3191,155.3807,14.4410,2.0324,12.8881,16.9553,38.0282,0.2122,10.0000,0.3233,0.8105
V3,F1_taker,128,71,4,30%x10x,1.1392,155.3807,-13.2096,-2.0911,68.8565,73.3827,38.0282,0.6565,10.0000,0.1525,0.3122
V3,F1_taker,129,71,4,risk1%,1.2388,6.2449,10.5237,1.5037,17.3549,20.2825,35.2113,0.1673,11.0000,0.2319,0.6206
V3,F1_taker,129,71,4,30%x10x,1.0053,6.2449,-43.7070,-8.2139,80.6002,81.5306,35.2113,0.0264,11.0000,0.0062,0.0123
V3,F1_taker,130,74,1,risk1%,1.3320,38.8504,15.5251,2.1760,14.7312,19.2481,37.8378,0.2217,12.0000,0.3124,0.8604
V3,F1_taker,130,74,1,30%x10x,1.0340,38.8504,-36.8374,-6.6238,81.9616,83.7040,37.8378,0.1575,12.0000,0.0390,0.0793
V3,F1_taker,131,72,3,risk1%,1.1715,-55.3618,7.2382,1.0478,16.9187,19.1324,36.1111,0.1185,12.0000,0.1841,0.4465
V3,F1_taker,131,72,3,30%x10x,0.9545,-55.3618,-53.5580,-10.8101,84.1817,85.6255,36.1111,-0.2307,12.0000,-0.0545,-0.1072
V3,F1_taker,132,72,3,risk1%,1.3543,88.1921,15.9919,2.2375,15.9099,16.6356,38.8889,0.2341,8.0000,0.3160,0.9000
V3,F1_taker,132,72,3,30%x10x,1.0774,88.1921,-30.2340,-5.2286,80.2197,81.4509,38.8889,0.3675,8.0000,0.0855,0.1702
V3,F1_taker,133,72,3,risk1%,1.2779,-11.5447,12.1211,1.7212,14.6304,15.9415,36.1111,0.1916,6.0000,0.2369,0.7222
V3,F1_taker,133,72,3,30%x10x,0.9895,-11.5447,-42.0534,-7.8166,76.4684,78.2006,36.1111,-0.0481,6.0000,-0.0123,-0.0249
V3,F1_taker,134,72,3,risk1%,1.3224,-93.6535,15.1102,2.1212,18.6837,19.7833,33.3333,0.2315,12.0000,0.2744,0.8545
V3,F1_taker,134,72,3,30%x10x,0.9246,-93.6535,-58.5613,-12.3138,84.5209,86.2302,33.3333,-0.3902,12.0000,-0.0925,-0.1796
V3,F1_taker,135,73,2,risk1%,1.0863,-237.1795,2.6847,0.3960,19.9836,23.0551,32.8767,0.0630,12.0000,0.0876,0.2321
V3,F1_taker,135,73,2,30%x10x,0.8091,-237.1795,-71.3679,-17.0182,87.0535,88.9792,32.8767,-0.9747,12.0000,-0.2497,-0.4511
V3,F1_taker,136,71,4,risk1%,1.2208,89.9444,9.6230,1.3799,15.2851,19.7294,35.2113,0.1544,11.0000,0.2201,0.5751
V3,F1_taker,136,71,4,30%x10x,1.0772,89.9444,-30.0876,-5.1989,76.3993,79.7568,35.2113,0.3800,11.0000,0.0865,0.1804
V3,F1_taker,137,73,2,risk1%,1.1427,-133.8561,5.8013,0.8447,16.1724,18.1175,34.2466,0.1008,6.0000,0.1498,0.3786
V3,F1_taker,137,73,2,30%x10x,0.8986,-133.8561,-65.0913,-14.5282,84.6846,87.2436,34.2466,-0.5501,6.0000,-0.1276,-0.2397
V3,F1_taker,138,72,3,risk1%,1.1785,-27.6638,7.5992,1.0985,16.2772,18.4950,33.3333,0.1278,11.0000,0.1793,0.4714
V3,F1_taker,138,72,3,30%x10x,0.9772,-27.6638,-50.3477,-9.9164,81.5245,84.2471,33.3333,-0.1153,11.0000,-0.0270,-0.0531
V3,F1_taker,139,73,2,risk1%,1.0438,-247.0543,0.2641,0.0393,24.2564,25.5479,30.1370,0.0332,12.0000,0.0435,0.1202
V3,F1_taker,139,73,2,30%x10x,0.8162,-247.0543,-73.7557,-18.0891,91.8328,91.9854,30.1370,-1.0153,12.0000,-0.2454,-0.4616
V3,F1_taker,140,71,4,risk1%,1.2080,7.3616,8.8689,1.2756,13.5750,15.7612,35.2113,0.1453,6.0000,0.2040,0.5412
V3,F1_taker,140,71,4,30%x10x,1.0063,7.3616,-42.1742,-7.8453,76.2585,78.2022,35.2113,0.0311,6.0000,0.0074,0.0150
V3,F1_taker,141,73,2,risk1%,1.0435,-58.5106,0.5589,0.0832,18.9838,22.2853,34.2466,0.0311,11.0000,0.0461,0.1157
V3,F1_taker,141,73,2,30%x10x,0.9518,-58.5106,-54.0117,-10.9406,84.7808,87.4267,34.2466,-0.2405,11.0000,-0.0579,-0.1121
V3,F1_taker,142,74,1,risk1%,1.0025,-143.4029,-1.2870,-0.1930,16.9444,20.7771,33.7838,0.0018,10.0000,0.0030,0.0067
V3,F1_taker,142,74,1,30%x10x,0.8856,-143.4029,-62.8102,-13.7174,82.4707,85.1470,33.7838,-0.5814,10.0000,-0.1474,-0.2760
V3,F1_taker,143,71,4,risk1%,1.2036,-125.5234,8.7168,1.2545,17.5969,21.5625,32.3944,0.1481,10.0000,0.1903,0.5417
V3,F1_taker,143,71,4,30%x10x,0.9021,-125.5234,-62.3897,-13.5726,84.1137,86.1186,32.3944,-0.5304,10.0000,-0.1239,-0.2392
V3,F1_taker,144,72,3,risk1%,1.2409,-9.2553,10.8163,1.5438,15.7287,18.8375,36.1111,0.1675,11.0000,0.2411,0.6260
V3,F1_taker,144,72,3,30%x10x,0.9921,-9.2553,-45.5639,-8.6720,84.0401,85.6642,36.1111,-0.0386,11.0000,-0.0093,-0.0182
V3,F1_taker,145,71,4,risk1%,1.1998,-78.3318,8.3924,1.2093,15.1023,18.1747,32.3944,0.1455,10.0000,0.1811,0.5318
V3,F1_taker,145,71,4,30%x10x,0.9399,-78.3318,-59.2060,-12.5187,80.9383,82.4186,32.3944,-0.3310,10.0000,-0.0738,-0.1438
V3,F1_taker,146,72,3,risk1%,1.2785,164.3313,12.2364,1.7368,14.4959,15.8101,38.8889,0.1845,11.0000,0.2687,0.7095
V3,F1_taker,146,72,3,30%x10x,1.1456,164.3313,-12.8715,-2.0343,78.3174,80.9492,38.8889,0.6847,11.0000,0.1579,0.3275
V3,F1_taker,147,74,1,risk1%,1.1247,-4.4478,4.7975,0.7014,13.5147,16.5751,36.4865,0.0852,10.0000,0.1323,0.3284
V3,F1_taker,147,74,1,30%x10x,0.9962,-4.4478,-42.0750,-7.8218,73.3302,77.6606,36.4865,-0.0180,10.0000,-0.0046,-0.0094
V3,F1_taker,148,71,4,risk1%,1.3199,4.9197,14.6038,2.0541,18.1804,19.6756,36.6197,0.2186,11.0000,0.3020,0.8232
V3,F1_taker,148,71,4,30%x10x,1.0042,4.9197,-43.1170,-8.0710,86.9630,88.2527,36.6197,0.0208,11.0000,0.0049,0.0099
V3,F1_taker,149,72,3,risk1%,1.3464,60.5673,15.9322,2.2296,11.9110,14.3651,36.1111,0.2399,8.0000,0.2896,0.9017
V3,F1_taker,149,72,3,30%x10x,1.0504,60.5673,-36.8921,-6.6359,71.7064,76.0226,36.1111,0.2524,8.0000,0.0579,0.1157
V3,F1_taker,150,72,3,risk1%,1.3959,70.9690,18.6158,2.5792,15.7579,19.3993,36.1111,0.2721,10.0000,0.3275,1.0297
V3,F1_taker,150,72,3,30%x10x,1.0606,70.9690,-31.7409,-5.5367,76.7746,79.6414,36.1111,0.2957,10.0000,0.0701,0.1451
V3,F1_taker,151,71,4,risk1%,1.3731,38.2301,17.2327,2.3999,14.1694,16.3897,35.2113,0.2598,6.0000,0.3060,0.9646
V3,F1_taker,151,71,4,30%x10x,1.0344,38.2301,-34.2240,-6.0574,72.0234,74.1931,35.2113,0.1615,6.0000,0.0398,0.0819
V3,F1_taker,152,71,4,risk1%,1.1215,-40.6374,4.5913,0.6718,17.9712,19.6970,32.3944,0.0886,11.0000,0.1251,0.3214
V3,F1_taker,152,71,4,30%x10x,0.9664,-40.6374,-52.0902,-10.3952,84.7066,85.6416,32.3944,-0.1717,11.0000,-0.0395,-0.0796
V3,F1_taker,153,72,3,risk1%,1.2114,-3.6955,9.4451,1.3553,17.4843,21.1027,33.3333,0.1529,10.0000,0.2086,0.5622
V3,F1_taker,153,72,3,30%x10x,0.9970,-3.6955,-46.9626,-9.0259,81.2187,82.9115,33.3333,-0.0154,10.0000,-0.0036,-0.0071
V3,F1_taker,154,72,3,risk1%,1.2340,-11.2501,10.2372,1.4644,14.8601,18.9051,36.1111,0.1603,6.0000,0.2301,0.6034
V3,F1_taker,154,72,3,30%x10x,0.9899,-11.2501,-43.3428,-8.1255,78.1728,81.4894,36.1111,-0.0469,6.0000,-0.0118,-0.0231
V3,F1_taker,155,71,4,risk1%,1.2681,223.5146,11.5042,1.6375,14.7452,16.9417,38.0282,0.1775,5.0000,0.2568,0.6794
V3,F1_taker,155,71,4,30%x10x,1.2026,223.5146,3.4199,0.5029,72.5869,75.0377,38.0282,0.9444,5.0000,0.2137,0.4556
V3,F1_taker,156,72,3,risk1%,0.9883,-201.6092,-2.4043,-0.3624,21.5809,25.2551,30.5556,-0.0088,11.0000,-0.0126,-0.0317
V3,F1_taker,156,72,3,30%x10x,0.8377,-201.6092,-67.7587,-15.5356,85.5862,87.9629,30.5556,-0.8400,11.0000,-0.2125,-0.4069
V3,F1_taker,157,73,2,risk1%,1.1543,-117.9318,6.2116,0.9029,14.8560,17.2129,36.9863,0.1051,6.0000,0.1595,0.4022
V3,F1_taker,157,73,2,30%x10x,0.9023,-117.9318,-59.3202,-12.5552,83.0492,85.8098,36.9863,-0.4847,6.0000,-0.1230,-0.2260
V3,F1_taker,158,71,4,risk1%,1.3378,34.1990,15.6778,2.1961,15.1379,18.9020,35.2113,0.2348,10.0000,0.3070,0.8776
V3,F1_taker,158,71,4,30%x10x,1.0290,34.1990,-38.8686,-7.0780,81.9890,83.3938,35.2113,0.1445,10.0000,0.0339,0.0681
V3,F1_taker,159,72,3,risk1%,1.2505,5.1512,10.8531,1.5488,16.2960,18.8412,37.5000,0.1686,11.0000,0.2381,0.6453
V3,F1_taker,159,72,3,30%x10x,1.0043,5.1512,-43.9717,-8.2784,81.4507,82.8667,37.5000,0.0215,11.0000,0.0051,0.0101
V3,F1_taker,160,72,3,risk1%,1.1023,-267.5946,3.5107,0.5160,20.7633,23.8604,30.5556,0.0764,11.0000,0.1023,0.2776
V3,F1_taker,160,72,3,30%x10x,0.8048,-267.5946,-76.2358,-19.2930,88.2092,90.2155,30.5556,-1.1150,11.0000,-0.2604,-0.4674
V3,F1_taker,161,72,3,risk1%,1.1866,-56.1573,7.7827,1.1242,15.2181,18.1702,33.3333,0.1344,8.0000,0.1736,0.4958
V3,F1_taker,161,72,3,30%x10x,0.9549,-56.1573,-54.6449,-11.1246,78.9963,82.1770,33.3333,-0.2340,8.0000,-0.0546,-0.1063
V3,F1_taker,162,72,3,risk1%,1.1819,53.7089,7.7335,1.1173,14.9164,19.2223,34.7222,0.1275,10.0000,0.1863,0.4779
V3,F1_taker,162,72,3,30%x10x,1.0446,53.7089,-37.6816,-6.8111,82.0702,85.0625,34.7222,0.2238,10.0000,0.0512,0.1071
V3,F1_taker,163,72,3,risk1%,1.3311,-146.6190,15.4160,2.1616,15.3938,19.0388,33.3333,0.2379,11.0000,0.2712,0.8814
V3,F1_taker,163,72,3,30%x10x,0.8833,-146.6190,-63.7266,-14.0379,86.5361,88.9232,33.3333,-0.6109,11.0000,-0.1484,-0.2829
V3,F1_taker,164,72,3,risk1%,1.2530,160.3755,11.0534,1.5761,10.9402,14.6173,38.8889,0.1682,8.0000,0.2541,0.6448
V3,F1_taker,164,72,3,30%x10x,1.1548,160.3755,-6.3513,-0.9740,69.9997,72.7566,38.8889,0.6682,8.0000,0.1641,0.3599
V3,F1_taker,165,72,3,risk1%,1.2714,-115.5370,11.9100,1.6926,15.5274,17.0389,36.1111,0.1866,8.0000,0.2412,0.7067
V3,F1_taker,165,72,3,30%x10x,0.9050,-115.5370,-60.0506,-12.7912,81.3487,82.8714,36.1111,-0.4814,8.0000,-0.1172,-0.2230
V3,F1_taker,166,72,3,risk1%,1.1990,93.8875,8.3154,1.1986,15.2959,17.5681,37.5000,0.1340,10.0000,0.1997,0.5110
V3,F1_taker,166,72,3,30%x10x,1.0834,93.8875,-26.6496,-4.5177,71.8271,75.9587,37.5000,0.3912,10.0000,0.0931,0.1911
V3,F1_taker,167,72,3,risk1%,1.2783,37.1116,12.1519,1.7254,15.7212,16.9808,37.5000,0.1867,6.0000,0.2539,0.7148
V3,F1_taker,167,72,3,30%x10x,1.0309,37.1116,-39.9225,-7.3187,82.8913,83.9269,37.5000,0.1546,6.0000,0.0359,0.0721
V3,F1_taker,168,71,4,risk1%,1.1920,15.3808,8.0168,1.1569,17.3511,19.0128,35.2113,0.1326,11.0000,0.1928,0.4962
V3,F1_taker,168,71,4,30%x10x,1.0127,15.3808,-44.6496,-8.4448,83.2814,85.6736,35.2113,0.0650,11.0000,0.0148,0.0286
V3,F1_taker,169,74,1,risk1%,1.2473,-91.8373,11.4375,1.6285,15.9628,18.5149,35.1351,0.1729,11.0000,0.2440,0.6553
V3,F1_taker,169,74,1,30%x10x,0.9283,-91.8373,-60.1969,-12.8390,86.0190,87.2449,35.1351,-0.3723,11.0000,-0.0879,-0.1661
V3,F1_taker,170,71,4,risk1%,1.2163,-259.7619,9.1483,1.3143,19.4519,21.4725,32.3944,0.1576,12.0000,0.1890,0.5759
V3,F1_taker,170,71,4,30%x10x,0.8059,-259.7619,-75.3447,-18.8487,88.6953,90.4156,32.3944,-1.0976,12.0000,-0.2553,-0.4567
V3,F1_taker,171,72,3,risk1%,1.1804,-36.1615,7.4594,1.0789,17.4707,19.7167,37.5000,0.1214,12.0000,0.1882,0.4633
V3,F1_taker,171,72,3,30%x10x,0.9705,-36.1615,-52.3327,-10.4630,85.8983,87.1149,37.5000,-0.1507,12.0000,-0.0348,-0.0677
V3,F1_taker,172,72,3,risk1%,1.0585,-41.5089,1.2060,0.1790,20.1051,22.8927,33.3333,0.0423,10.0000,0.0594,0.1555
V3,F1_taker,172,72,3,30%x10x,0.9633,-41.5089,-46.7862,-8.9808,77.1569,80.6728,33.3333,-0.1730,10.0000,-0.0443,-0.0913
V3,F1_taker,173,75,0,risk1%,1.1466,-140.6106,5.9893,0.8714,16.1188,19.1769,34.6667,0.1031,11.0000,0.1488,0.3927
V3,F1_taker,173,75,0,30%x10x,0.8853,-140.6106,-61.9429,-13.4202,85.4615,86.5512,34.6667,-0.5624,11.0000,-0.1461,-0.2762
V3,F1_taker,174,71,4,risk1%,1.2328,94.8623,9.9374,1.4232,16.2384,17.5976,38.0282,0.1556,11.0000,0.2361,0.5921
V3,F1_taker,174,71,4,30%x10x,1.0849,94.8623,-26.6354,-4.5149,77.8146,79.6312,38.0282,0.4008,11.0000,0.0940,0.1898
V3,F1_taker,175,72,3,risk1%,1.2308,144.9079,10.0960,1.4450,13.3610,15.9353,37.5000,0.1556,10.0000,0.2385,0.5941
